group_id,split,scene,frame,role,policy,raw_candidate_count,total_candidates,bound_count,binding_ratio,object_count,contact_pair_count,num_steps,grasp_sequence,first_selected_object,first_grasp_success,grasp_success,first_grasp_risk,failure_mode,failure_reason,clearance_rate,remaining_object_count,gripper_feasible,gripper_feasible_grasp_count,gripper_collision_risk,selected_pose_generator,selected_pose_candidate_index,selected_object_candidate_indices,policy_ranking_candidate_specs,selected_pose_score,selected_pose_pa_grasp_score,selected_pose_original_score,selected_pose_grasp_tolerance,prediction_path
A,final_test,scene_0009,0255,key_showcase_and_final_test,lowest-blocked,219,219,81,0.369863,10,8,1,"[""dabao_facewash.ply""]",dabao_facewash.ply,True,True,0.107216,risk-threshold,,0.1,9,True,26,0.0,graspnet-pointcloud,149,"[149, 161, 58, 122, 190, 145, 94, 144, 199, 202, 69, 43, 29, 95, 179, 194, 166, 68, 140, 117, 137, 157, 74, 32, 33, 15]",[],0.116626,0.116626,0.714922,0.008157,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0009/realsense
A,final_test,scene_0009,0255,key_showcase_and_final_test,random,219,219,81,0.369863,10,8,1,"[""large_elephant.ply""]",large_elephant.ply,True,True,0.300064,risk-threshold,,0.1,9,True,3,0.0,graspnet-pointcloud,99,"[99, 127, 54]",[],0.115998,0.115998,0.712345,0.008142,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0009/realsense
A,validation,scene_0011,0036,same_object_validation_control,adaptive-score-v2-riskaware,83,83,25,0.301205,11,12,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.177809,risk-threshold,,0.090909,10,True,2,0.0,graspnet-pointcloud,74,"[74, 25]",[],0.11649,0.11649,0.710433,0.008199,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0036,same_object_validation_control,adaptive-score-v2-graspnet,83,83,25,0.301205,11,12,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.177809,risk-threshold,,0.090909,10,True,2,0.0,graspnet-pointcloud,74,"[74, 25]","[{""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 74, ""candidate_indices"": [74, 25]}, {""object_name"": ""nzskincare_mouth_rinse.ply"", ""candidate_index"": 21, ""candidate_indices"": [21, 42, 82, 17, 73, 33]}, {""object_name"": ""darlie_box.ply"", ""candidate_index"": 68, ""candidate_indices"": [68, 11, 45, 18, 54, 81]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 39, ""candidate_indices"": [39, 15]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 9, ""candidate_indices"": [9, 69, 53, 5, 80, 2, 3]}, {""object_name"": ""dabao_sod.ply"", ""candidate_index"": 72, ""candidate_indices"": [72]}]",0.11649,0.11649,0.710433,0.008199,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0036,same_object_validation_control,od-only,83,83,25,0.301205,11,12,1,"[""dabao_sod.ply""]",dabao_sod.ply,True,True,0.257833,risk-threshold,,0.090909,10,True,1,0.5,graspnet-pointcloud,72,[72],[],0.089186,0.089186,0.740098,0.006025,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0036,same_object_validation_control,highest-first,83,83,25,0.301205,11,12,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.177809,risk-threshold,,0.090909,10,True,2,0.0,graspnet-pointcloud,74,"[74, 25]",[],0.11649,0.11649,0.710433,0.008199,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0036,same_object_validation_control,lowest-blocked,83,83,25,0.301205,11,12,1,"[""dabao_sod.ply""]",dabao_sod.ply,True,True,0.257833,risk-threshold,,0.090909,10,True,1,0.5,graspnet-pointcloud,72,[72],[],0.089186,0.089186,0.740098,0.006025,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0036,same_object_validation_control,random,83,83,25,0.301205,11,12,1,"[""dabao_sod.ply""]",dabao_sod.ply,True,True,0.257833,risk-threshold,,0.090909,10,True,1,0.5,graspnet-pointcloud,72,[72],[],0.089186,0.089186,0.740098,0.006025,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0072,same_object_validation_control,adaptive-score-v2-riskaware,121,121,43,0.355372,11,11,1,"[""018_plum.ply""]",018_plum.ply,True,True,0.151073,risk-threshold,,0.090909,10,True,1,0.0,graspnet-pointcloud,14,[14],[],0.1094,0.1094,0.671654,0.008144,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0072,same_object_validation_control,adaptive-score-v2-graspnet,121,121,43,0.355372,11,11,1,"[""darlie_box.ply""]",darlie_box.ply,True,True,0.268774,risk-threshold,,0.090909,10,True,15,0.0,graspnet-pointcloud,110,"[110, 60, 42, 10, 23, 104, 50, 58, 117, 64, 98, 115, 89, 19, 32]","[{""object_name"": ""darlie_box.ply"", ""candidate_index"": 110, ""candidate_indices"": [110, 60, 42, 10, 23, 104, 50, 58, 117, 64, 98, 115, 89, 19, 32]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 94, ""candidate_indices"": [94, 6, 30, 43, 78, 8, 87]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 55, ""candidate_indices"": [55, 95, 9, 102, 81, 36, 99, 103]}, {""object_name"": ""nzskincare_mouth_rinse.ply"", ""candidate_index"": 24, ""candidate_indices"": [24, 46, 40, 66, 106, 56]}, {""object_name"": ""018_plum.ply"", ""candidate_index"": 14, ""candidate_indices"": [14]}, {""object_name"": ""dabao_sod.ply"", ""candidate_index"": 15, ""candidate_indices"": [15]}, {""object_name"": ""large_elephant.ply"", ""candidate_index"": 1, ""candidate_indices"": [1]}, {""object_name"": ""072-d_toy_airplane.ply"", ""candidate_index"": 37, ""candidate_indices"": [37]}, {""object_name"": ""dabao_facewash.ply"", ""candidate_index"": 79, ""candidate_indices"": [79, 59]}]",0.115644,0.115644,0.708288,0.008164,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0072,same_object_validation_control,od-only,121,121,43,0.355372,11,11,1,"[""dabao_sod.ply""]",dabao_sod.ply,True,True,0.142715,risk-threshold,,0.090909,10,True,1,0.0,graspnet-pointcloud,15,[15],[],0.116703,0.116703,0.717153,0.008137,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0072,same_object_validation_control,highest-first,121,121,43,0.355372,11,11,1,"[""018_plum.ply""]",018_plum.ply,True,True,0.151073,risk-threshold,,0.090909,10,True,1,0.0,graspnet-pointcloud,14,[14],[],0.1094,0.1094,0.671654,0.008144,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0072,same_object_validation_control,lowest-blocked,121,121,43,0.355372,11,11,1,"[""dabao_sod.ply""]",dabao_sod.ply,True,True,0.142715,risk-threshold,,0.090909,10,True,1,0.0,graspnet-pointcloud,15,[15],[],0.116703,0.116703,0.717153,0.008137,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0072,same_object_validation_control,random,121,121,43,0.355372,11,11,1,"[""dabao_sod.ply""]",dabao_sod.ply,True,True,0.142715,risk-threshold,,0.090909,10,True,1,0.0,graspnet-pointcloud,15,[15],[],0.116703,0.116703,0.717153,0.008137,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0255,same_object_validation_control,adaptive-score-v2-riskaware,168,168,67,0.39881,10,8,1,"[""nzskincare_mouth_rinse.ply""]",nzskincare_mouth_rinse.ply,True,True,0.109224,risk-threshold,,0.1,9,True,3,0.0,graspnet-pointcloud,31,"[31, 76, 58]",[],0.116422,0.116422,0.716857,0.00812,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0255,same_object_validation_control,adaptive-score-v2-graspnet,168,168,67,0.39881,10,8,1,"[""dabao_sod.ply""]",dabao_sod.ply,True,True,0.154974,risk-threshold,,0.1,9,True,7,0.0,graspnet-pointcloud,67,"[67, 115, 102, 158, 92, 64, 149]","[{""object_name"": ""dabao_sod.ply"", ""candidate_index"": 67, ""candidate_indices"": [67, 115, 102, 158, 92, 64, 149]}, {""object_name"": ""darlie_box.ply"", ""candidate_index"": 114, ""candidate_indices"": [114, 139, 151, 101, 87, 127, 153, 91, 74, 41, 24, 133, 11, 49, 72, 107, 117]}, {""object_name"": ""dabao_facewash.ply"", ""candidate_index"": 57, ""candidate_indices"": [57, 86, 13, 105]}, {""object_name"": ""nzskincare_mouth_rinse.ply"", ""candidate_index"": 31, ""candidate_indices"": [31, 76, 58]}, {""object_name"": ""072-j_toy_airplane.ply"", ""candidate_index"": 129, ""candidate_indices"": [129]}, {""object_name"": ""072-d_toy_airplane.ply"", ""candidate_index"": 134, ""candidate_indices"": [134]}, {""object_name"": ""large_elephant.ply"", ""candidate_index"": 150, ""candidate_indices"": [150, 38, 51, 110, 3, 119, 79, 130, 132, 167, 61, 43]}, {""object_name"": ""018_plum.ply"", ""candidate_index"": 33, ""candidate_indices"": [33, 65, 94, 137, 17, 95, 159, 155, 56]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 112, ""candidate_indices"": [112, 19, 20, 140, 121, 161, 73]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 85, ""candidate_indices"": [85, 46]}]",0.115366,0.115366,0.707054,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0255,same_object_validation_control,od-only,168,168,67,0.39881,10,8,1,"[""darlie_box.ply""]",darlie_box.ply,True,True,0.155077,risk-threshold,,0.1,9,True,17,0.0,graspnet-pointcloud,114,"[114, 139, 151, 101, 87, 127, 91, 153, 41, 74, 24, 133, 11, 49, 72, 107, 117]",[],0.109587,0.109587,0.67205,0.008153,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0255,same_object_validation_control,highest-first,168,168,67,0.39881,10,8,1,"[""nzskincare_mouth_rinse.ply""]",nzskincare_mouth_rinse.ply,True,True,0.109224,risk-threshold,,0.1,9,True,3,0.0,graspnet-pointcloud,31,"[31, 76, 58]",[],0.116422,0.116422,0.716857,0.00812,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0255,same_object_validation_control,lowest-blocked,168,168,67,0.39881,10,8,1,"[""darlie_box.ply""]",darlie_box.ply,True,True,0.155077,risk-threshold,,0.1,9,True,17,0.0,graspnet-pointcloud,114,"[114, 139, 151, 101, 87, 127, 91, 153, 41, 74, 24, 133, 11, 49, 72, 107, 117]",[],0.109587,0.109587,0.67205,0.008153,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
A,validation,scene_0011,0255,same_object_validation_control,random,168,168,67,0.39881,10,8,1,"[""dabao_sod.ply""]",dabao_sod.ply,True,True,0.154974,risk-threshold,,0.1,9,True,7,0.0,graspnet-pointcloud,67,"[67, 115, 102, 158, 92, 64, 149]",[],0.115366,0.115366,0.707054,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0011/realsense
B,final_test,scene_0015,0000,strong_occlusion_final_test,adaptive-score-v2-riskaware,145,145,58,0.4,10,3,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.048511,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,6,"[6, 57, 82, 46, 75, 25]",[],0.115902,0.115902,0.709618,0.008167,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0000,strong_occlusion_final_test,adaptive-score-v2-graspnet,145,145,58,0.4,10,3,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.048511,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,6,"[6, 57, 82, 46, 75, 25]","[{""object_name"": ""065-b_cups.ply"", ""candidate_index"": 6, ""candidate_indices"": [6, 57, 82, 46, 75, 25]}, {""object_name"": ""015_peach.ply"", ""candidate_index"": 114, ""candidate_indices"": [114, 142, 42]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 128, ""candidate_indices"": [128, 138, 64, 102, 96, 88, 3, 112, 52, 101, 48, 11, 44]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 58, ""candidate_indices"": [58, 39, 92, 74, 32, 137, 37]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 34, ""candidate_indices"": [34, 66, 84, 36, 73, 8]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 69, ""candidate_indices"": [69]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 30, ""candidate_indices"": [30]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 51, ""candidate_indices"": [51, 104, 61, 35, 110, 71, 10, 53, 4, 13, 144, 133, 40, 135, 56, 20, 83, 55, 79, 19]}]",0.115902,0.115902,0.709618,0.008167,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0000,strong_occlusion_final_test,od-only,145,145,58,0.4,10,3,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.048511,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,6,"[6, 57, 82, 46, 75, 25]",[],0.115902,0.115902,0.709618,0.008167,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0000,strong_occlusion_final_test,highest-first,145,145,58,0.4,10,3,1,"[""016_pear.ply""]",016_pear.ply,False,False,1.0,risk-threshold,gripper-infeasible,0.0,10,False,0,1.0,,,[],[],,,,,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0000,strong_occlusion_final_test,lowest-blocked,145,145,58,0.4,10,3,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.048511,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,6,"[6, 57, 82, 46, 75, 25]",[],0.115902,0.115902,0.709618,0.008167,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0000,strong_occlusion_final_test,random,145,145,58,0.4,10,3,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.051116,risk-threshold,,0.1,9,True,7,0.0,graspnet-pointcloud,58,"[58, 39, 92, 74, 32, 137, 37]",[],0.114717,0.114717,0.703293,0.008156,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,adaptive-score-v2-riskaware,158,158,85,0.537975,10,6,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.091364,risk-threshold,,0.1,9,True,24,0.04,graspnet-pointcloud,133,"[133, 90, 143, 30, 106, 140, 57, 97, 16, 29, 75, 157, 26, 104, 102, 113, 48, 28, 144, 58, 81, 152, 132, 153]",[],0.108952,0.108952,0.667403,0.008162,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
